environment,collective,lnc,world_size,config_ws,size_bytes,duration_us,throughput_gbps,busbw_gbps,jobid,source_log
trn2_48xl_single,broadcast,2,8,8,16384,1101.32,0.015,0.015,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,32768,1137.635,0.029,0.029,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,65536,1122.873,0.058,0.058,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,131072,1099.791,0.119,0.119,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,262144,1131.335,0.232,0.232,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,524288,1138.169,0.461,0.461,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,1048576,1099.163,0.954,0.954,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,2097152,1124.092,1.866,1.866,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,4194304,1127.828,3.719,3.719,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,8388608,1228.672,6.827,6.827,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,16777216,1317.468,12.734,12.734,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,33554432,1729.364,19.403,19.403,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,67108864,2453.16,27.356,27.356,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,134217728,3970.769,33.801,33.801,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,268435456,7152.23,37.532,37.532,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,536870912,13639.407,39.362,39.362,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,1073741824,26852.829,39.986,39.986,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,broadcast,2,8,8,2147483648,53809.269,39.909,39.909,668,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_668.out
trn2_48xl_single,all_reduce,2,16,16,128,299.948,0.001,0.001,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,256,290.331,0.002,0.002,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,512,280.327,0.004,0.003,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,1024,295.935,0.007,0.006,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,2048,282.488,0.014,0.014,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,4096,281.677,0.029,0.027,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,8192,291.412,0.056,0.053,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,16384,278.302,0.118,0.11,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,32768,285.354,0.23,0.215,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,65536,284.622,0.461,0.432,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,131072,305.258,0.859,0.805,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,262144,292.759,1.791,1.679,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,524288,342.868,3.058,2.867,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,1048576,328.143,6.391,5.992,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,2097152,334.468,12.54,11.756,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,4194304,376.829,22.261,20.87,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,8388608,435.245,38.547,36.137,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,16777216,619.384,54.174,50.788,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,33554432,1022.671,65.621,61.52,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,67108864,1498.702,89.556,83.959,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,134217728,2612.445,102.753,96.331,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,268435456,4626.047,116.054,108.801,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,536870912,8745.162,122.781,115.107,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,1073741824,17712.788,121.239,113.662,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_reduce,2,16,16,2147483648,34286.357,125.268,117.438,670,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_670.out
trn2_48xl_single,all_gather,2,16,16,128,1510.557,0.001,0.001,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,256,1210.593,0.003,0.003,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,512,1283.49,0.006,0.006,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,1024,1312.349,0.012,0.012,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,2048,1256.41,0.026,0.024,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,4096,1275.757,0.051,0.048,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,8192,1304.491,0.1,0.094,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,16384,1333.949,0.197,0.184,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,32768,1385.491,0.378,0.355,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,65536,1312.896,0.799,0.749,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,131072,1259.564,1.665,1.561,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,262144,1338.507,3.134,2.938,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,524288,1288.801,6.509,6.102,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,1048576,1303.906,12.867,12.063,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,2097152,1448.825,23.16,21.712,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,4194304,1702.231,39.424,36.96,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,8388608,2260.089,59.386,55.674,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,16777216,3488.071,76.958,72.148,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,33554432,5865.366,91.532,85.812,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,67108864,11955.869,89.809,84.196,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,134217728,23427.789,91.664,85.935,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,268435456,46713.748,91.942,86.196,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,all_gather,2,16,16,536870912,93307.113,92.061,86.307,671,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_671.out
trn2_48xl_single,reduce_scatter,2,16,16,1024,1570.264,0.001,0.001,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,2048,1288.996,0.002,0.001,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,4096,1316.149,0.003,0.003,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,8192,1293.749,0.006,0.006,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,16384,1287.03,0.013,0.012,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,32768,1230.505,0.027,0.025,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,65536,1255.839,0.052,0.049,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,131072,1336.773,0.098,0.092,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,262144,1267.726,0.207,0.194,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,524288,1333.366,0.393,0.369,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,1048576,1271.969,0.824,0.773,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,2097152,1293.545,1.621,1.52,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,4194304,1351.021,3.105,2.911,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,8388608,1431.507,5.86,5.494,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,16777216,1202.215,13.955,13.083,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,33554432,1402.589,23.923,22.428,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,67108864,1573.678,42.645,39.979,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,134217728,2151.694,62.378,58.479,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,268435456,3217.662,83.426,78.212,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,536870912,5478.862,97.989,91.865,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,1073741824,13197.345,81.36,76.275,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,2147483648,26312.405,81.615,76.514,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,4294967296,52563.244,81.71,76.604,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,reduce_scatter,2,16,16,8589934592,104824.061,81.946,76.825,672,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_672.out
trn2_48xl_single,alltoall,2,16,16,128,1300.158,0.0,0.0,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,256,1345.101,0.0,0.0,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,512,1341.794,0.0,0.0,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,1024,1305.434,0.001,0.001,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,2048,1380.584,0.001,0.001,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,4096,1307.269,0.003,0.003,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,8192,1385.071,0.006,0.006,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,16384,1378.787,0.012,0.011,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,32768,1657.272,0.02,0.019,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,65536,1345.506,0.049,0.046,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,131072,1332.997,0.098,0.092,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,262144,1377.714,0.19,0.178,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,524288,1352.396,0.388,0.363,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,1048576,1402.515,0.748,0.701,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,2097152,1426.358,1.47,1.378,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,4194304,1462.37,2.868,2.689,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,8388608,1684.384,4.98,4.669,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,16777216,1910.699,8.781,8.232,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,33554432,3157.39,10.627,9.963,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,alltoall,2,16,16,67108864,5098.799,13.162,12.339,673,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_673.out
trn2_48xl_single,broadcast,2,16,16,128,1385.133,0.0,0.0,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,256,1409.315,0.0,0.0,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,512,1376.305,0.0,0.0,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,1024,1376.763,0.001,0.001,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,2048,1401.655,0.001,0.001,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,4096,1454.311,0.003,0.003,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,8192,1426.005,0.006,0.006,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,16384,1366.353,0.012,0.012,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,32768,1358.305,0.024,0.024,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,65536,1340.447,0.049,0.049,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,131072,1406.13,0.093,0.093,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,262144,1407.775,0.186,0.186,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,524288,1420.787,0.369,0.369,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,1048576,1482.783,0.707,0.707,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,2097152,1404.142,1.494,1.494,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,4194304,1470.41,2.852,2.852,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,8388608,1427.162,5.878,5.878,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,16777216,1582.934,10.599,10.599,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,33554432,1959.673,17.122,17.122,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,67108864,2426.339,27.658,27.658,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,134217728,3530.987,38.011,38.011,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,268435456,5795.703,46.316,46.316,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,536870912,10524.916,51.01,51.01,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,1073741824,20194.134,53.171,53.171,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,broadcast,2,16,16,2147483648,39619.748,54.202,54.202,674,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_674.out
trn2_48xl_single,all_reduce,2,32,32,256,412.291,0.001,0.001,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,512,400.401,0.003,0.002,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,1024,332.651,0.006,0.006,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,2048,381.242,0.011,0.01,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,4096,370.164,0.022,0.021,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,8192,472.426,0.035,0.034,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,16384,412.069,0.08,0.077,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,32768,357.701,0.183,0.177,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,65536,391.171,0.335,0.325,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,131072,436.347,0.601,0.582,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,262144,407.462,1.287,1.247,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,524288,384.038,2.73,2.645,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,1048576,412.872,5.079,4.921,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,2097152,489.658,8.566,8.298,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,4194304,477.704,17.56,17.011,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,8388608,577.649,29.044,28.136,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,16777216,850.993,39.43,38.198,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,33554432,1483.782,45.228,43.815,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,67108864,1837.593,73.04,70.757,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,134217728,2962.361,90.615,87.784,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,268435456,5105.314,105.159,101.873,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,536870912,9649.988,111.269,107.792,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,1073741824,18395.491,116.74,113.092,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_reduce,2,32,32,2147483648,35862.696,119.761,116.019,676,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_676.out
trn2_48xl_single,all_gather,2,32,32,256,1540.564,0.005,0.005,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,512,1314.334,0.012,0.012,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,1024,1342.403,0.024,0.024,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,2048,1291.603,0.051,0.049,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,4096,1334.528,0.098,0.095,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,8192,1311.184,0.2,0.194,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,16384,1409.587,0.372,0.36,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,32768,1333.558,0.786,0.762,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
trn2_48xl_single,all_gather,2,32,32,65536,1360.204,1.542,1.494,677,/Users/jburtoft/Documents/opencode/working/collective/task-010/logs/phase_d/single_node_677.out
